"Course ","Course Code","Section Fee Type","Course Amount ($)","Course Start Date"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","11-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","11-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","04-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","04-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","04-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","01-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","01-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","01-Jun-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","19-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","05-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","06-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","26-Oct-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","14-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","03-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","03-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","08-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","10-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","10-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","10-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","24-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","15-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","29-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","22-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","27-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","28-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","21-Mar-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","04-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","04-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","04-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","25-Apr-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","09-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","23-May-2020"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","30-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","32301","185.00","04-Jan-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","32301","185.00","04-Jan-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","32301","185.00","04-Jan-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","32301","185.00","24-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","32301","185.00","24-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","32301","185.00","24-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","32301","185.00","24-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","32301","185.00","24-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","32301","185.00","24-May-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","48731","185.00","18-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","06-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","06-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","06-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","06-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","195.00","08-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","195.00","08-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","195.00","08-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","195.00","08-Jul-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","14-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","15-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","15-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","15-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","15-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","25-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","25-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","25-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","25-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","08-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","21-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","22-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","07-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","07-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","07-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","07-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","28-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","02-Nov-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","07-Dec-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","16-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","17-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","22-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","22-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","22-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","22-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","24-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","29-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","29-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","29-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","29-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","29-Aug-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","06-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","06-Sep-2019"
"Transfer Lift RepostnTLR(R)(c)","SPCR-100CE","Administration Fee","185.00","06-Sep-2019"
